preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model,"score (sum, mean, [list)",params,model,"score (sum, mean, [list)",params,model,"score (sum, mean, [list)",params,model,"score (sum, mean, [list)",params,model,"score (sum, mean, [list)",params,model,"score (sum, mean, [list)",params,model
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A1 is,best.,A1,best,1,"[(-9.875, -4.9375, [-7.21875, -2.65625])]",81912576,distilgpt2
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A2 is,best.,A2,best,2,"[(-9.90625, -4.953125, [-7.1875, -2.71875])]",81912576,distilgpt2
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A3 is,best.,A3,best,3,"[(-10.0625, -5.03125, [-7.4375, -2.625])]",81912576,distilgpt2
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A1 is,best.,A1,best,1,"[(-9.8125, -4.90625, [-7.1875, -2.625])]",81912576,distilgpt2
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A2 is,best.,A2,best,3,"[(-9.6875, -4.84375, [-7.15625, -2.53125])]",81912576,distilgpt2
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A3 is,best.,A3,best,2,"[(-10.0625, -5.03125, [-7.375, -2.6875])]",81912576,distilgpt2
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A1 is,best.,A1,best,2,"[(-9.6875, -4.84375, [-7.0625, -2.625])]",81912576,distilgpt2
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A2 is,best.,A2,best,1,"[(-9.75, -4.875, [-7.125, -2.625])]",81912576,distilgpt2
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A3 is,best.,A3,best,3,"[(-9.84375, -4.921875, [-7.28125, -2.5625])]",81912576,distilgpt2
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A1 is,best.,A1,best,3,"[(-9.53125, -4.765625, [-7.0, -2.53125])]",81912576,distilgpt2
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A2 is,best.,A2,best,1,"[(-9.75, -4.875, [-7.09375, -2.65625])]",81912576,distilgpt2
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A3 is,best.,A3,best,2,"[(-9.90625, -4.953125, [-7.21875, -2.6875])]",81912576,distilgpt2
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A1 is,best.,A1,best,3,"[(-9.40625, -4.703125, [-6.90625, -2.5])]",81912576,distilgpt2
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A2 is,best.,A2,best,2,"[(-9.65625, -4.828125, [-7.0, -2.65625])]",81912576,distilgpt2
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A3 is,best.,A3,best,1,"[(-9.96875, -4.984375, [-7.28125, -2.6875])]",81912576,distilgpt2
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A1 is,best.,A1,best,2,"[(-9.59375, -4.796875, [-7.0, -2.59375])]",81912576,distilgpt2
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A2 is,best.,A2,best,3,"[(-9.5, -4.75, [-7.03125, -2.46875])]",81912576,distilgpt2
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A3 is,best.,A3,best,1,"[(-10.0, -5.0, [-7.34375, -2.65625])]",81912576,distilgpt2
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A1 is,best.,A1,best,1,"[(-9.96875, -4.984375, [-7.28125, -2.6875])]",81912576,distilgpt2
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A2 is,best.,A2,best,3,"[(-9.96875, -4.984375, [-7.25, -2.71875])]",81912576,distilgpt2
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A3 is,best.,A3,best,2,"[(-10.21875, -5.109375, [-7.5625, -2.65625])]",81912576,distilgpt2
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A1 is,best.,A1,best,1,"[(-9.875, -4.9375, [-7.21875, -2.65625])]",81912576,distilgpt2
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A2 is,best.,A2,best,2,"[(-9.71875, -4.859375, [-7.1875, -2.53125])]",81912576,distilgpt2
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A3 is,best.,A3,best,3,"[(-10.25, -5.125, [-7.53125, -2.71875])]",81912576,distilgpt2
Option A2 gives 5 points. Option A1 gives 20 points. Option A3 gives 10 points. A1 is,best.,A1,best,3,"[(-9.78125, -4.890625, [-7.125, -2.65625])]",81912576,distilgpt2
Option A2 gives 5 points. Option A1 gives 20 points. Option A3 gives 10 points. A2 is,best.,A2,best,1,"[(-9.84375, -4.921875, [-7.1875, -2.65625])]",81912576,distilgpt2
Option A2 gives 5 points. Option A1 gives 20 points. Option A3 gives 10 points. A3 is,best.,A3,best,2,"[(-9.96875, -4.984375, [-7.40625, -2.5625])]",81912576,distilgpt2
Option A2 gives 5 points. Option A3 gives 20 points. Option A1 gives 10 points. A1 is,best.,A1,best,2,"[(-9.59375, -4.796875, [-7.03125, -2.5625])]",81912576,distilgpt2
Option A2 gives 5 points. Option A3 gives 20 points. Option A1 gives 10 points. A2 is,best.,A2,best,1,"[(-9.875, -4.9375, [-7.1875, -2.6875])]",81912576,distilgpt2
Option A2 gives 5 points. Option A3 gives 20 points. Option A1 gives 10 points. A3 is,best.,A3,best,3,"[(-10.0625, -5.03125, [-7.34375, -2.71875])]",81912576,distilgpt2
Option A3 gives 5 points. Option A2 gives 20 points. Option A1 gives 10 points. A1 is,best.,A1,best,2,"[(-9.5, -4.75, [-6.96875, -2.53125])]",81912576,distilgpt2
Option A3 gives 5 points. Option A2 gives 20 points. Option A1 gives 10 points. A2 is,best.,A2,best,3,"[(-9.78125, -4.890625, [-7.09375, -2.6875])]",81912576,distilgpt2
Option A3 gives 5 points. Option A2 gives 20 points. Option A1 gives 10 points. A3 is,best.,A3,best,1,"[(-10.0625, -5.03125, [-7.34375, -2.71875])]",81912576,distilgpt2
Option A3 gives 5 points. Option A1 gives 20 points. Option A2 gives 10 points. A1 is,best.,A1,best,3,"[(-9.6875, -4.84375, [-7.0625, -2.625])]",81912576,distilgpt2
Option A3 gives 5 points. Option A1 gives 20 points. Option A2 gives 10 points. A2 is,best.,A2,best,2,"[(-9.59375, -4.796875, [-7.09375, -2.5])]",81912576,distilgpt2
Option A3 gives 5 points. Option A1 gives 20 points. Option A2 gives 10 points. A3 is,best.,A3,best,1,"[(-10.09375, -5.046875, [-7.40625, -2.6875])]",81912576,distilgpt2
Option A1 gives 10 points. Option A2 gives 5 points. Option A3 gives 20 points. A1 is,best.,A1,best,2,"[(-9.96875, -4.984375, [-7.34375, -2.625])]",81912576,distilgpt2
Option A1 gives 10 points. Option A2 gives 5 points. Option A3 gives 20 points. A2 is,best.,A2,best,1,"[(-9.90625, -4.953125, [-7.25, -2.65625])]",81912576,distilgpt2
Option A1 gives 10 points. Option A2 gives 5 points. Option A3 gives 20 points. A3 is,best.,A3,best,3,"[(-10.1875, -5.09375, [-7.5625, -2.625])]",81912576,distilgpt2
Option A1 gives 10 points. Option A3 gives 5 points. Option A2 gives 20 points. A1 is,best.,A1,best,2,"[(-9.875, -4.9375, [-7.28125, -2.59375])]",81912576,distilgpt2
Option A1 gives 10 points. Option A3 gives 5 points. Option A2 gives 20 points. A2 is,best.,A2,best,3,"[(-9.75, -4.875, [-7.25, -2.5])]",81912576,distilgpt2
Option A1 gives 10 points. Option A3 gives 5 points. Option A2 gives 20 points. A3 is,best.,A3,best,1,"[(-10.25, -5.125, [-7.5625, -2.6875])]",81912576,distilgpt2
Option A2 gives 10 points. Option A1 gives 5 points. Option A3 gives 20 points. A1 is,best.,A1,best,1,"[(-9.78125, -4.890625, [-7.21875, -2.5625])]",81912576,distilgpt2
Option A2 gives 10 points. Option A1 gives 5 points. Option A3 gives 20 points. A2 is,best.,A2,best,2,"[(-9.84375, -4.921875, [-7.25, -2.59375])]",81912576,distilgpt2
Option A2 gives 10 points. Option A1 gives 5 points. Option A3 gives 20 points. A3 is,best.,A3,best,3,"[(-9.9375, -4.96875, [-7.40625, -2.53125])]",81912576,distilgpt2
Option A2 gives 10 points. Option A3 gives 5 points. Option A1 gives 20 points. A1 is,best.,A1,best,3,"[(-9.625, -4.8125, [-7.125, -2.5])]",81912576,distilgpt2
Option A2 gives 10 points. Option A3 gives 5 points. Option A1 gives 20 points. A2 is,best.,A2,best,2,"[(-9.875, -4.9375, [-7.25, -2.625])]",81912576,distilgpt2
