preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model,"score (sum, mean, [list)",params,model,"score (sum, mean, [list)",params,model,"score (sum, mean, [list)",params,model
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A1 is,best.,A1,best,1,"[(-4.0, -2.0, [-3.9375, -0.0625])]",355412057,roberta-large
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A2 is,best.,A2,best,2,"[(-4.25, -2.125, [-4.1875, -0.0625])]",355412057,roberta-large
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A3 is,best.,A3,best,3,"[(-3.78125, -1.890625, [-3.71875, -0.0625])]",355412057,roberta-large
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A1 is,best.,A1,best,1,"[(-4.28125, -2.140625, [-4.21875, -0.0625])]",355412057,roberta-large
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A2 is,best.,A2,best,3,"[(-3.875, -1.9375, [-3.8125, -0.0625])]",355412057,roberta-large
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A3 is,best.,A3,best,2,"[(-5.84375, -2.921875, [-5.78125, -0.0625])]",355412057,roberta-large
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A1 is,best.,A1,best,2,"[(-3.90625, -1.953125, [-3.84375, -0.0625])]",355412057,roberta-large
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A2 is,best.,A2,best,1,"[(-4.5625, -2.28125, [-4.5, -0.0625])]",355412057,roberta-large
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A3 is,best.,A3,best,3,"[(-3.90625, -1.953125, [-3.84375, -0.0625])]",355412057,roberta-large
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A1 is,best.,A1,best,3,"[(-3.875, -1.9375, [-3.8125, -0.0625])]",355412057,roberta-large
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A2 is,best.,A2,best,1,"[(-5.71875, -2.859375, [-5.65625, -0.0625])]",355412057,roberta-large
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A3 is,best.,A3,best,2,"[(-5.59375, -2.796875, [-5.53125, -0.0625])]",355412057,roberta-large
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A1 is,best.,A1,best,3,"[(-3.90625, -1.953125, [-3.84375, -0.0625])]",355412057,roberta-large
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A2 is,best.,A2,best,2,"[(-5.75, -2.875, [-5.6875, -0.0625])]",355412057,roberta-large
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A3 is,best.,A3,best,1,"[(-5.46875, -2.734375, [-5.40625, -0.0625])]",355412057,roberta-large
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A1 is,best.,A1,best,2,"[(-4.03125, -2.015625, [-3.96875, -0.0625])]",355412057,roberta-large
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A2 is,best.,A2,best,3,"[(-3.96875, -1.984375, [-3.90625, -0.0625])]",355412057,roberta-large
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A3 is,best.,A3,best,1,"[(-6.125, -3.0625, [-6.0625, -0.0625])]",355412057,roberta-large
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A1 is,best.,A1,best,1,"[(-4.03125, -2.015625, [-3.96875, -0.0625])]",355412057,roberta-large
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A2 is,best.,A2,best,3,"[(-4.25, -2.125, [-4.1875, -0.0625])]",355412057,roberta-large
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A3 is,best.,A3,best,2,"[(-4.03125, -2.015625, [-3.96875, -0.0625])]",355412057,roberta-large
