preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model,"score (sum, mean, [list)",params,model
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A1 is,best.,A1,best,1,"[(-5.5703125, -2.78515625, [-4.29296875, -1.279296875])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A2 is,best.,A2,best,2,"[(-4.8046875, -2.40234375, [-3.73828125, -1.064453125])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A1 gives 5 points. Option A2 gives 10 points. Option A3 gives 20 points. A3 is,best.,A3,best,3,"[(-4.328125, -2.1640625, [-3.357421875, -0.9716796875])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A1 is,best.,A1,best,1,"[(-5.4609375, -2.73046875, [-4.37109375, -1.091796875])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A2 is,best.,A2,best,3,"[(-4.26953125, -2.134765625, [-3.34375, -0.92626953125])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A1 gives 5 points. Option A3 gives 10 points. Option A2 gives 20 points. A3 is,best.,A3,best,2,"[(-4.68359375, -2.341796875, [-3.638671875, -1.044921875])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A1 is,best.,A1,best,2,"[(-4.86328125, -2.431640625, [-3.748046875, -1.1162109375])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A2 is,best.,A2,best,1,"[(-4.87890625, -2.439453125, [-3.84375, -1.0341796875])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A2 gives 5 points. Option A1 gives 10 points. Option A3 gives 20 points. A3 is,best.,A3,best,3,"[(-4.41796875, -2.208984375, [-3.44140625, -0.97509765625])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A1 is,best.,A1,best,3,"[(-4.40234375, -2.201171875, [-3.40625, -0.99462890625])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A2 is,best.,A2,best,1,"[(-5.0234375, -2.51171875, [-3.91796875, -1.107421875])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A3 is,best.,A3,best,2,"[(-4.49609375, -2.248046875, [-3.421875, -1.07421875])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A1 is,best.,A1,best,3,"[(-4.33203125, -2.166015625, [-3.34765625, -0.9853515625])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A2 is,best.,A2,best,2,"[(-4.875, -2.4375, [-3.837890625, -1.03515625])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A3 is,best.,A3,best,1,"[(-5.00390625, -2.501953125, [-4.0234375, -0.98095703125])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A1 is,best.,A1,best,2,"[(-4.828125, -2.4140625, [-3.7734375, -1.052734375])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A2 is,best.,A2,best,3,"[(-4.29296875, -2.146484375, [-3.353515625, -0.93994140625])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A3 is,best.,A3,best,1,"[(-4.95703125, -2.478515625, [-4.0, -0.9560546875])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A1 is,best.,A1,best,1,"[(-5.0, -2.5, [-3.919921875, -1.078125])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A2 is,best.,A2,best,3,"[(-4.4609375, -2.23046875, [-3.484375, -0.9755859375])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A3 is,best.,A3,best,2,"[(-4.6328125, -2.31640625, [-3.59765625, -1.0361328125])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A1 is,best.,A1,best,1,"[(-4.8359375, -2.41796875, [-3.841796875, -0.99365234375])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A2 is,best.,A2,best,2,"[(-4.96484375, -2.482421875, [-3.912109375, -1.052734375])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A3 is,best.,A3,best,3,"[(-4.55078125, -2.275390625, [-3.53125, -1.0185546875])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A2 gives 5 points. Option A1 gives 20 points. Option A3 gives 10 points. A1 is,best.,A1,best,3,"[(-4.75, -2.375, [-3.673828125, -1.0751953125])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A2 gives 5 points. Option A1 gives 20 points. Option A3 gives 10 points. A2 is,best.,A2,best,1,"[(-4.4765625, -2.23828125, [-3.556640625, -0.92138671875])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A2 gives 5 points. Option A1 gives 20 points. Option A3 gives 10 points. A3 is,best.,A3,best,2,"[(-4.91796875, -2.458984375, [-3.8671875, -1.0517578125])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A2 gives 5 points. Option A3 gives 20 points. Option A1 gives 10 points. A1 is,best.,A1,best,2,"[(-5.2578125, -2.62890625, [-4.12109375, -1.1357421875])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A2 gives 5 points. Option A3 gives 20 points. Option A1 gives 10 points. A2 is,best.,A2,best,1,"[(-4.64453125, -2.322265625, [-3.646484375, -0.99853515625])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A2 gives 5 points. Option A3 gives 20 points. Option A1 gives 10 points. A3 is,best.,A3,best,3,"[(-4.4375, -2.21875, [-3.375, -1.0634765625])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A3 gives 5 points. Option A2 gives 20 points. Option A1 gives 10 points. A1 is,best.,A1,best,2,"[(-5.3359375, -2.66796875, [-4.1953125, -1.138671875])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A3 gives 5 points. Option A2 gives 20 points. Option A1 gives 10 points. A2 is,best.,A2,best,3,"[(-4.609375, -2.3046875, [-3.611328125, -0.99658203125])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A3 gives 5 points. Option A2 gives 20 points. Option A1 gives 10 points. A3 is,best.,A3,best,1,"[(-4.6484375, -2.32421875, [-3.708984375, -0.9404296875])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A3 gives 5 points. Option A1 gives 20 points. Option A2 gives 10 points. A1 is,best.,A1,best,3,"[(-4.71875, -2.359375, [-3.712890625, -1.0068359375])]",10731524096,upstage_SOLAR-10.7B-v1.0
Option A3 gives 5 points. Option A1 gives 20 points. Option A2 gives 10 points. A2 is,best.,A2,best,2,"[(-5.0, -2.5, [-3.96484375, -1.037109375])]",10731524096,upstage_SOLAR-10.7B-v1.0
